"gene.name","Oligodendro","Microglia","aNSC_NPC","Astrocyte_qNSC","Neuroblast","Endothelial"
"Arid1b",0,0,0,0,0,0
"Gm29050",0,0,0,0,0,0
"Tmem242",0,0,0,0,0.0183503321015802,0
"Ldhal6b",0,0,0,0,0,0
"Zdhhc14",0,0,0,0,0,0
"3300005D01Rik",0,0,0,0,0,0
"Snx9",0,0,0,0,0,0
"Synj2",0,0,0,0,0,0
"Serac1",0,0.146482148943171,0,0,0,0
"Gtf2h5",0,0,0,0,0,-0.218628285842233
"Tulp4",0,-0.00314575183637373,0,0,0,0
"Tmem181a",0,0.027810061169918,0,0,0,0
"Dynlt1a",0,0,0,0,0,-0.0355413069258229
"Gm26848",0,0,0,0,0,0
"Dynlt1b",0,0,0,0,0,0
"Dynlt1c",0,0,0,0,0.173763971619852,0
"Dynlt1f",0,0,0,0,0,0
"Sytl3",0,0,0,0.0242789632592104,0,0
"Ezr",0,0,0,0.013063772975491,-0.00941687549977902,0
"Gm2885",0,0,0,0,0,0
"AC168090.1",0,0,0,0,0,0
"1700122H20Rik",0,0,0,0,0,0
"Rsph3b",0,0,0,0,0,0
"AC122413.1",0,-0.283536994899407,0,0,0,0
"Tagap1",0,0,0,0,0,0
"Rnaset2b",0,0.00240260960455352,0,0,0,0
"AC122413.2",0,0,0,0,0,0
"Gm1604a",0,0,0,0,0,0
"Rps6ka2",0,0,0,0,0,0
"Tcp10a",0,0,0,0,0,0
"Ttll2",0,0,0,0,0,0
"AC117241.1",0,0,0,0,0,0
"Gm9992",0,0,0,0,0,0
"AC119998.3",0,0,0,0,0,0
"AC119998.5",0,0,0,0,0,0
"Fndc1",0,0,0,0,0,0
"E430024P14Rik",0,0,0,-0.0477939002454453,0,0
"Tagap",0,0,0,0,0,0
"Rsph3a",0,-0.0980516697025066,0,0,0,0
"AC164314.2",0,0,0,0,0,0
"Rnaset2a",0,0,0,0,0,0
"Fgfr1op",0,0,0.127304722199482,0,0,0
"Ccr6",0,0.0687510167399978,0,0,0,0
"Mpc1",0,0,0,0,0,0
"Sft2d1",0,0,0,0,0,0
"Prr18",-0.077906037315039,0,0,0,0,0
"T2",0,0,0,0,0,0
"Gm16702",0,0,0,0,0.0161715462555921,0
"T",0,0,0,0,0,0
"Pde10a",0,0,0,0,0,0
"Gm17087",0,0,0,0,0,0
"1700010I14Rik",0,0,0,0,0,0
"6530411M01Rik",0,0,0,0,0,0
"Gm17728",0,0,0,0,0,0
"Pabpc6",0,0,0,0,0,0
"Qk",-0.212674652939622,0,0,0,0,0
"1700110C19Rik",0,0,0,0,0,0
"Pacrg",0,0,0,0,0,0
"A230009B12Rik",0,0,0,0,0,0
"Gm16168",0,0,0,0,0,0
"Park2",0,0,0,0,0,0
"Gm28505",0,0,0,0,0,0
"Agpat4",0,0,0,0,0,0
"Map3k4",0,0,0,0,0,0
"4732491K20Rik",0.0258100297295635,0,0,0,0,0
"Plg",0,0,0,0,0,0
"Slc22a3",0,0,0,0,0,0
"Slc22a2",0,0,0,0,0,0
"Slc22a1",0,0,0,0,0,0
"Igf2r",0,0,0,0,0,0
"Airn",0,0,0,0,0,0
"Mas1",0,0,0,0,0,0
"Mrgprh",0,0,0,0,0,0
"Pnldc1",0,0,0,0,0,0
"Mrpl18",0,0,-0.00100591176748306,0,0,0
"Tcp1",0,0,0.00241031282216489,0,0,0
"Acat3",0,0,0,0,0,-0.0536181231864674
"Acat2",0,0,0,0,0,0
"Wtap",0,0,0,0,0,0
"Sod2",-0.00529813786938538,0,0,0,0,0
"Gpr31b",0,0,0,0,0,0
"Tcp10b",0,0,0,0,0,0
"Unc93a",0,0,0,0,0,0
"Smok2a",0,0,0,0,0,0
"Smok2b",0,0,0,0,0,0
"Tcp10c",0,0,0,0,0,0
"Tcte2",0,0,0,0,0,0
"Gm16050",0,0,0,0,0,0
"Gm16052",0,0,0,0,0,0
"Gm16049",0,0,0,0,0,0
"Afdn",0,0.0903662774899614,0,0,0,0
"Gm7168",0,0,0,0,0,0
"Gm7356",0,0,0,0,0,0
"Dact2",0,0,0,0,0,0
"Smoc2",0,0,0,0,0,0
"CT010437.2",0,0,0,0,0,0
"Thbs2",0,0,0,0,0,0
"Wdr27",0,0,0,0,0,0
"1600012H06Rik",0,-0.00520595677321578,0,0,0,0
"Phf10",0,0,0,0,0,0
"Gm3417",0,0,0,0,0,0
"9030025P20Rik",0,0,0,0,-4.43909511677888e-05,0
"Gm3448",0,0,0,0,0,0
"Gm3435",0,0,0,0,0,0
"Tcte3",0.196082534135738,0,0,0,0,0
"Ermard",0,0,0,-0.0147627303634137,0,0
"AC154507.2",0,0,0,0,0,0
"Gm5091",0,0,0,0,0,0
"AC154507.3",0,-0.00841850455044978,0,0,0,0
"Dll1",0.010558402946362,0,0,0,0,0
"A930024N18Rik",0,0,0,0,0,0
"Fam120b",0,0,0,0,0,0.137498089567019
"AC154378.1",0,0,0,0,0,0
"Psmb1",0,0,0,0,0,0
"Tbp",0,0,0,0,-0.00158112950467625,0
"Pdcd2",0,0,0,0,0,0
"Prdm9",0,0,0,0,0,3.49837065349916e-05
"CT033750.2",0,0,0,0,0,0
"Chd1",0,0,0,0,0,0
"Rgmb",0,0,0,0,0,0
"AC151299.2",0,0,0,0,0,0
"BC002059",0,0,0,0.0333016810869615,0,0
"Zfp960",0,0,0,0,0,0
"Zfp97",0,0,0,0,0,0
"AC129328.1",0,0,0.146939675903858,0,0,0
"Gm6712",0,0,0,0,0,0
"AC154200.1",0,0,0,0,0,0
"Riok2",0,0,-0.00804524614649295,0,0,0
"Gm26873",0,0,0,0,0,0
"Lix1",0,0,-0.0128865827723657,0,0,0
"Lnpep",0,0,0,0,0,0
"Vmn2r90",0,0,0,0,0,0
"Spaca6",0,0,0,0,0,0
"Has1",0,0,0,0,0,0
"Fpr1",0,0,0,0,0,0
"Fpr2",0,0,0,0,0,0
"Fpr3",0,0,0,0,0,0
"Fpr-rs4",0,0,0,0,0,0
"Vmn2r124",0,0,0,0,0,0
"Vmn2r91",0,0,0,0,0,0
"Vmn2r92",0,0,0,0,0,0
"Vmn2r94",0,0,0,0,0,0
"Vmn2r93",0,0,0,0,0,0
"Vmn2r95",0,0,0,0,0,0
"Vmn2r96",0,0,0,0,0,0
"Vmn2r-ps117",0,0,0,0,0,0
"Vmn2r97",0,0,0,0,0,0
"Vmn2r98",0,0,0,0,0,0
"CT573043.1",0,0,0,0,0,0
"Vmn2r99",0,0,0,0,0,0
"CT030713.2",0,0,0,0,0,0
"Vmn2r100",0,0,0,0,0,0
"Vmn2r101",0,0,0,0,0,0
"Vmn2r102",0,0,0,0,0,0
"Vmn2r103",0,0,0,0,0,0
"Vmn2r104",0,0,0,0,0,0
"Fpr-rs7",0,0,0,0,0,0
"Fpr-rs6",0,0,0,0,0,0
"Vmn2r105",0,0,0,0,0,0
"Vmn2r106",0,0,0,0,0,0
"Vmn2r107",0,0,0,0,0,0
"Vmn1r224",0,0,0,0,0,0
"Vmn2r108",0,0,0,0,0,0
"Vmn1r225",0,0,0,0,0,0
"Vmn2r109",0,0,0,0,0,0
"Gm5145",0,0,0,0,0,0
"Vmn2r110",0,0,0,0,0,0
"Fpr-rs3",0,0,0,0,0,0
"Vmn1r226",0,0,0,0,0,0
"Vmn1r228",0,0,0,0,0,0
"Vmn1r229",0,0,0,0,0,0
"Vmn1r230",0,0,0,0,0,0
"Vmn1r231",0,0,0,0,0,0
"AC109204.1",0,0,0,0,0,0
"Vmn1r232",0,0,0,0,0,0
"Ppp2r1a",0,0,0,0,0,0
"Vmn1r233",0,0,0,0,0,0
"Zfp160",0,0,0.0239766481991815,0,0,0
"Gm5092",0,0,0,0,0,0
"Vmn1r234",0,0,0,0,0,0
"Vmn1r235",0,0,0,0,0,0
"Vmn1r236",0,0,0,0,0,0
"Vmn1r237",0,0,0,0,0,0
"Zfp677",0,0,0,0,0,0
"CT010433.1",0.000277021891217294,0,0,0,0,0
"Zfp54",0,0,0,0,0,0
"Zfp51",0,0,0,0,0,0
"Gm26753",0,0,0,0,0,0.0166926716087058
"Zfp53",0,0,0,0,0,0
"9330136K24Rik",0,0,0,0,0,0.0287254821900908
"Zfp52",0,0,0,0,0,0
"Zfp948",0,-0.188610597541906,0,0,0,0
"Zfp983",0,0.128719574603032,0,0,0,0
"Gm10509",0,0,0,0,0,0
"Gm10226",0,0,0,0,0,0
"Zfp760",0,0,0,0,0,0
"Zfp229",0,0,0,0,0,0
"Zfp820",0,0,0,0,0,0
"Zfp995",0,0,0,0,0,0
"Zfp942",0,0,0,0,0,0
"Zfp943",0,-0.0137514483968815,0,0,0,0
"Gm9772",0,0,0,0,0,0
"Zfp947",0,0,0,0,0,0
"Zfp994",-0.0333977450678898,0,0,0,0,0
"Zfp944",0,0,0,0,0,0
"Zfp758",0,0,0,0,0,0
"Zfp946",-0.00523970199344699,0,0.00937135703855693,0,0,0
"Vmn2r111",0,0,0,0,0,0
"Vmn2r112",0,0,0,0,0,0
"Gm9805",0,0,0.0287645516509228,0,0,0
"Gm5493",0,0,0,0,0,0
"Gm16386",0,0,0,0,0,0
"Zfp945",0,0.00263184572915689,0,0,0,0.0241715574232849
"Vmn2r113",0,0,0,0,0,0
"Vmn2r-ps130",0,0,0,0,0,0
"Zfp40",0,0,0,0,0,0
"Vmn2r114",0,0,0,0,0,0
"Vmn2r115",0,0,0,0,0,0
"Vmn2r116",0,0,0,0,0,0
"Vmn2r117",0,0,0,0,0,0
"Gm26695",0,0,0,0,0,0
"Zfp213",0,0,0,0,0,0
"Gm49092",0,0,0,0,0,0
"Zfp13",0,0,0,0,0,0
"Zscan10",0,0,0,0,0,0
"Mmp25",0,0,0,0,0,0
"Bicdl2",0,0,0,0,0,0
"Thoc6",0,0,0,0,0,0
"Hcfc1r1",0,0,0,-0.00519835685960987,0,0
"Tnfrsf12a",0,-0.0321883429203636,0,0,0,0
"Cldn6",0,0,0,0,0,0
"Cldn9",0,0,0,0,0,0
"1520401A03Rik",0,0,0,0,0,0
"Pkmyt1",0,0,0,0,0,0
"Paqr4",0,0,0,0,0,0
"Kremen2",0,0,0,0,0,0
"9530082P21Rik",0,0,0,0.0107065218446074,0,0
"Flywch1",2.27748243499948e-05,0,0,-0.00793331090692172,-0.0229871577946338,0
"Gm49163",0,0,0,0,0,0
"Gm16275",0,0,0,0,0,0
"Flywch2",0,0,0,0,0,0
"D930048G16Rik",0.0152828236055319,-0.0381750860306451,0,0,0,0.0065886430375075
"Srrm2",0,0,0,0,0,0
"Elob",0,0,0,0,0,0
"Prss33",0.274859929890752,0,0,0,0,0
"Prss41",0,0,0,0,0,0
"Prss32",0,0,0,0,0,0
"Gm15947",0,0,0,0,0,0
"Prss21",0,0,0,0,0,0
"Dcpp1",0,0,0,0,0,0
"Dcpp2",0,0,0,0,0,0
"Dcpp3",0,0,0,0,0,0
"Sbp",0,0,0,0,0,0
"Sbpl",0,0,0,0,0,0
"Prss30",0,0,0,0,0,0
"Prss22",0,0,0,0,0,0
"Gm5225",0,0,0,0,0,0
"Prss27",0,0,0,0,0,0
"Kctd5",0,0,0,-0.468667340210526,0,0
"Pdpk1",0,0,0,0,0,0
"Amdhd2",0,-0.000847936757580999,0,0,0,0
"Gm43796",0,0.0729953330760741,0,0,0,0
"Atp6v0c",0.0487662333657563,0,0,0,0,0
"Tbc1d24",0,0,0,0,0,0
"Tedc2",0,0,0,0,0,0
"Ccnf",0,0,0,0,0,0
"Abca17",0,0,0,0,-0.00681506470486126,0
"Abca3",0,0,0,0,0,0
"Rnps1",0,0,0,0,0,0
"Eci1",0,0,0,0,0,0
"Dnase1l2",0,0,0,0,0,0
"E4f1",0,-0.00287442828358863,0,0.0169274560157468,0,0
"Pgp",-0.0497382877291508,-0.0212083132019274,0,0,0,0
"Mlst8",-0.0196392690158663,0,0,0,0,0
"Bricd5",0,0,0,0,0,0
"Caskin1",0,0,0,0,0,0
"Traf7",0,0,0,0,0,0
"Rab26",0,-0.0354669833512965,0,0,0,0
"Rab26os",-0.425058161311584,0,0,0.00288190440810711,0,0
"Pkd1",0,0,0,0,0,0
"Tsc2",0,0,0,0,0,0
"Nthl1",0,0,0,0,0,0
"Slc9a3r2",0,0,0,0,0,0
"Npw",0,0,0,0,0,0
"Zfp598",0,0,0,0,0,0
"Syngr3",0,0,0,0,0,0
"Gfer",0,0,0,0,0,0
"Noxo1",-0.260862554534796,0,-0.428353395445801,0,0,0
"Tbl3",0,0,0,0,0,0
"Rnf151",0,0,0,0,0,0
"Rps2",0,0,0,0,0.00221510169072326,0
"Snhg9",0.0690133974410252,-0.0179437952550167,0,0,0,0
"Ndufb10",0,0,0,0,0,0
"Rpl3l",0,0,0,0,0,0
"Msrb1",0.035720841744968,0,0,0,0,0
"Hs3st6",0,-0.323488365479919,0,0,0,0
"Meiob",0,0,0,0,0,0
"Hagh",0,0,0,0,0,0
"Fahd1",0,0,0,0,0,0
"Igfals",0,0,0,0,0,0
"Nubp2",0,0,0,0,0,0
"Spsb3",0,0.0317161776460815,0,0,0,0
"Eme2",-0.00852338307265665,0,0,0.119197849713918,0,0
"Mapk8ip3",0,0,0,-0.0121129997082707,0,0
"Mrps34",0,0,0,0,0,0
"Nme3",0,0,0,0,0,0
"Jpt2",0,0,0,0,0,0
"Cramp1l",0,0,0.0687697691662702,0,0,0
"Ift140",0,-0.00446059725133839,0,0,0,0
"Tmem204",0,0,0,0,0,0
"Telo2",0,0,0,0,0,0
"Ptx4",0,0,0,0,0,0
"Clcn7",0,0,0,0,0,0
"Ccdc154",0,0,0,0,0,0
"Gm38655",0,0,0,0,0,0
"BC003965",0,0,0,0,0,0
"Unkl",0,0,0,0,0,0
"Gnptg",0,0,-0.0434031238597534,-0.0109346832009352,0,0
"Tsr3",0.0105709040875486,0,0,0,0,0
"Baiap3",0,0,0,0,0,0
"Ube2i",0.000149615351502259,0,0,0,0,0
"Prss34",0,0,0,0,0,0
"Prss28",0,0,0,0,0,0
"Prss29",0,0,0,0,0,0
"Tpsab1",0,0,0,0,0,0
"Tpsb2",0,0,0,0,0,0
"Tpsg1",0,0,0,0,0,0
"Cacna1h",0,0,0,0,0,0
"Tekt4",0,0,0,0,0,0
"Sstr5",0,0,0,0,0,0
"Sox8",0,0,0,0,0,0
"Lmf1",0,0,0,0,0,0
"Gng13",0,0,0,0,0,0
"Chtf18",0,0,0,0,-0.420590992883775,0
"Rpusd1",-0.0125820085981003,0,0,0,0,0
"Mslnl",0,0,0,0,0,0
"Msln",0,0,0,0,0,0
"Narfl",0,0,0,0,0,0
"Haghl",0,0,0,0,0,0
"Ccdc78",0.0333299541101022,-0.516673066755357,0,0,0,0
"Fam173a",0,0,0,0,0,0
"Metrn",0,0,0,0,0,0
"Gm26694",0,0,0,0,0,0
"Fbxl16",0,0,0,0,0,0
"Wdr24",0,0,0,0,0,0
"Jmjd8",0,0,0,0,0,0
"Stub1",0.0932629643907601,0,0,0,0,0
"Rhbdl1",0,0,0,0,0,0
"Gm20683",0,0,0,0,0,0
"Rhot2",0,0,0,0,0,0
"Wdr90",0,0,0,0,0,0
"Mcrip2",0,0,0,0,0,0
"Mettl26",0,0,0,0,0,0.0144695234674786
"Wfikkn1",0,-0.651425739805329,0,0,0,0
"Rab40c",0,0,0,0,0,0
"Pigq",0,0,0,0,0,0
"Nhlrc4",0,0,0,0,0,0
"A930017K11Rik",0,0,0,0,0,0
"D630044L22Rik",0,0,0,0,0,0
"Capn15",0,-0.0159345407893459,0,0,0,0
"1700022N22Rik",0,0,0,0,0,0
"Rab11fip3",0,0,0,0,0,0
"Decr2",0,0,0,0,0,0
"Nme4",0.0428762980513086,0,0,0,0,0
"Gm8186",0,0,0,0,0,0
"Tmem8",0,0,0,0,0,0
"Mrpl28",0,0,0,0,0,0
"Axin1",0,0,0,0,0,0
"Pdia2",0,0,0,0,0,0
"Arhgdig",0,0,0,0,0,0
"Rgs11",0,0,0,0,0,0
"Fam234a",0,0,0,0,-0.078741465190809,0
"Luc7l",0,0,0,0,0,0
"Neurl1b",0,0,0,0,0,0
"Dusp1",0,0,0,0,0,0
"Gm8225",0,0,0,0,0,0
"1700049J03Rik",0,0,0,0,0,0
"Ergic1",0,0,0,0,0,0.0666764386549402
"Gm17218",0,0,0,0,0,0
"Atp6v0e",0,0,0,0,0,0
"Crebrf",0,0,0,0,0,0
"Bnip1",0,0,0,0.030626071425688,0,0
"Nkx2-5",0,0,0,0,0,0
"Gm17382",0,0,0,0,0,0
"Gm20468",0,0,0,0,0,0
"Kifc5b",0,0,0,0,0,0
"Phf1",0.0235845754132998,0,0,0,0,0
"Cuta",0,0,0,0,0,0
"Syngap1",0,0,0,0,0.0116537193026504,0
"Zbtb9",0,0,0,0,0,0
"Ggnbp1",0,0,0,0,0,0
"Bak1",0,2.53886071677816e-05,0,-0.187252259516664,0,0
"Itpr3",0,0,0,0,0,0
"Itpr3os",0,0,0,0,0,0
"Uqcc2",0,0,0,0,0,0
"Ip6k3",0,0.0696134883384242,0,0,0,0
"Lemd2",0,0,0,0,0,0
"Gm26724",0,0,0,0,0,0
"AC125141.2",0,0,0,0,0,0
"AC125141.1",0,0,0,0,0,0
"AC125141.3",0,0,0,0,0,0
"AC125141.4",0,0,0,0,0,0
"Grm4",0,0,0,0,0,0
"AC127341.3",0,0,-0.152209403239861,0,0,0
"Hmga1",0,0,0,0,0,0
"AI413582",0,0,0,0,0,0
"AC127341.5",0,0,0,0,0,0
"Nudt3",0,0,0,0,0,-0.0050315321872172
"Rps10",0,0,0,0,0,0
"Gm15420",0,0,0,0,0,0
"Pacsin1",0.015323992384526,0,0,0,-0.0574950808834755,0
"Spdef",0.136580189490359,0,0,0,0,0
"Gm15458",0,0,0,0,0,0
"D17Wsu92e",-1.68259582072795e-05,0,0,0,0,0
"Snrpc",-0.0230028271146764,-0.0144491389527751,0,0,0,0
"Uhrf1bp1",-0.0610305803989138,0,0,0,0,0
"Taf11",0,0,0,0,0,0
"Anks1",0,0,0,0,0,0
"Gm15597",0,-0.133702274645905,0,0,0,0
"Gm15598",0,0,0,0,0,0
"Tcp11",0,0,0,0,0,0
"Scube3",-0.0299397552017922,0,0,0,0,0
"Zfp523",0,0,0,0,0,0
"Def6",0,0,0,0,0,0
"Ppard",0,0,0,0,0,0
"Fance",0,0,0,0,0,0
"Rpl10a",0,0.33907062770893,0,0,0,0
"Tead3",0,0,0,0,0,0
"Tulp1",0,0,0,0,0,0
"Fkbp5",0.0438820947125078,-0.0136400470543699,0,0,0,0
"Gm20109",0,0,0,0,0,0
"E230001N04Rik",0,-0.0816311959924587,0,0,-0.0282241129809378,0
"Armc12",0,0,0,0,0,0
"Clpsl2",0,0,0,0,0,0
"Clps",0,0,0,0,0,0
"Lhfpl5",0,0,0,0,0,0
"Srpk1",0,0,0,-0.139157260114181,0,0
"Slc26a8",0,0,-0.317858915600206,0,0,0
"Mapk14",0,-0.0109586873239127,0,-0.000217566118283956,0,0
"Mapk13",0,0,0,0,0,0
"Brpf3",0,0,0,0,0,0
"Pnpla1os",0,0,0,0,0,0
"Pnpla1",0,0,0,0,0,0
"4930539E08Rik",0,0,0,0,0,0
"1700030A11Rik",0,0,0,0,0,0
"Gm16191",0,0,0,0,0,0
"Pxt1",0,0,0,0,0,0
"Kctd20",0,0,0,0,0,0.0995934006185444
"Stk38",0,0,0,0,0,0
"Gm16196",0,0,0,0,0,0
"Gm16195",0,0,0,0,0,0
"Srsf3",0,0,0,-0.0173983303226386,0,0
"Trp53cor1",0,0,0,0,0,0
"Cdkn1a",0,0.0232439993086053,0,-0.00132329641673917,0,0
"Gm16194",0,0,0,0,0,0
"Rab44",0,0,0,0,0,0
"Cpne5",0.470537995257527,0,0,0,0,0
"Ppil1",0,0,0,0,0,0.233198747329044
"BC004004",0.0179897975613673,0,0,0,0,0
"Pi16",0,0,0,0,0,0.0414524969336412
"Mtch1",0,0,0,0,0,0
"Fgd2",0,0,0,0,0,0
"Gm26885",0,0,0,0,0,0
"Pim1",0,0,0,0,0.0290964896457036,0
"Gm17657",0,0,0,0,0,0
"Tmem217",0.004444041276777,0,0,0,0,0
"Tbc1d22b",0,0,0,0,0.000838740635723968,0
"Tbc1d22bos",0,0,0,0,0,0
"Rnf8",0,0,0,0,0,0
"Gm28043",0,0.0739257877623836,0,0,0,0
"Cmtr1",0,0,0,0,0,0
"Ccdc167",0,0,0,-0.0176415431714515,0,0
"Mdga1",1.7175470930465,0,0,0,0,0
"Zfand3",0,0,0,0.126987583890617,0,0
"Btbd9",0,-0.0617372459595266,0,0,0,0
"Glo1",0.00168072058720759,0,0,0,0,0
"1700097N02Rik",0,0.0627537932665763,0,0,0,0
"Dnah8",0,0,-0.0562291077533074,0,0,0
"Glp1r",0,0,0,0,0,0
"Umodl1",0,0,0,0,0,0
"Abcg1",0,-0.00897148643748089,0,0.00686560298814876,0,0
"Tff3",0,0,0,0,0,0
"Tff2",0,0,0,0,0,0
"Gm15318",0,0,0,0,0,0
"Tff1",0,0,0,0,0,0
"Tmprss3",0,0,0,0,0,0
"Ubash3a",0,0,0,0,0,0
"Rsph1",0,0,0,0,0,0
"Slc37a1",0,-0.0811637355544517,0,0,0,0
"Pde9a",0,0,0,0,0,0
"Wdr4",0,0,0,0,0,0
"Ndufv3",0,0,0,0,0,0
"4833413E03Rik",0,0,0,0,0,0
"Pknox1",0,0,0,0,0,0
"Cbs",0.0550472982015659,0,0.4755280591964,0,0,0
"U2af1",0,0,0,0,0,0
"Cryaa",0,0,0,0,0,0
"Sik1",0.0153449007403526,0,0,-0.0790334561564318,0,0
"Hsf2bp",0,0,0,0,0,0
"Rrp1b",0,0,0,0,0,0
"Gm17276",0,0,0,0,0,0
"Notch3",0,0,0,0,0,0
"Ephx3",0,0,0,0,0,0
"Brd4",0,0,0,0,0,0
"Akap8",0,0,0,0,0,0
"Akap8l",0,0,0,0,0,0
"Wiz",0,0,0,0,0,0
"Gm26858",0,0,0,0,0,0
"Rasal3",0,0,0,0,0,0
"Pglyrp2",0,0,0,0,0,0
"Cyp4f39",0,0,0,0,0,0
"Cyp4f17",0,0,0,0,0,0
"Cyp4f16",0,0.0206338633163067,0,0,0,0
"Cyp4f37",0,-0.0442465805743118,0,0,0,0
"Cyp4f40",0,0,0,0,0,0
"Cyp4f15",0,0,0,0,0,0
"Zfp871",0,-0.0387088884058799,0,-0.075217534020249,0,0
"Gm17115",0,0,0,0,0,0
"Zfp811",0,0,0,0,0,0
"Gm26693",0,0,0,0,0,0
"Zfp799",0,0,0,0,0,-0.0691724992467086
"Zfp870",0,0,0,0,0,0
"Cyp4f14",0,0,0,0,0,0
"Cyp4f13",0,0,0,0,0,0
"Zfp472",0,0,0,0.0457125156867708,0,0
"Zfp952",0,0,0,0,0,0
"Zfp763",0,0,0,0,0,0
"4921501E09Rik",0,0,0,0,0,0
"Zfp563",0,0,0,0,0,-0.136349096311319
"Morc2b",0,0,0,0,0,0
"Olfr55",0,0,0,0,0,0
"Olfr239",0,0,0,0,0,0
"Olfr1564",0,0,0,0,0,0
"Zfp955a",0,0,-0.0144250399050226,0,0,0
"Olfr63",0,0,0,0,0,0
"Zfp955b",0,0,0,-0.000554895968975249,0.00301410861504315,0
"Zfp81",0,0,0,0,0,0
"Zfp101",0,0,0,0,0,0
"Actl9",0,0,0,0,0,0
"Adamts10",0,0,0,0,0,0
"Myo1f",0,0,-0.479033439681468,0,0,0
"Zfp414",0,0,0,0,0,0
"Pram1",0,0,0,0,0,0
"Hnrnpm",0,0.0140278521907613,0,0,0,0
"March2",0,0.265520397982704,0,0,0,0
"Rab11b",0,0,0,0,0,0
"Angptl4",0,0,0,0,0,0
"4931413I07Rik",0,0,0,0,0,0
"Kank3",0,-0.0569053189841525,0,0,0,0
"Rps28",0,0,0,0,0,0
"Ndufa7",0,0,0,0,0,0
"Cd320",0,0,0.0248551380157398,0,0,0
"CT030732.1",0,0,0,0,0,0
"Kifc1",0,0,0,0,0,0
"Platr17",0,0,0,0,0,0
"BC051226",0,0,0,0,0,0
"Daxx",0,0,0,0,0,0
"Tapbp",0,0,0,0,0,0
"Zbtb22",0,0,0,0,0,0
"Gm19412",0,0,0,0,0,0
"Rgl2",0,0,-0.000108956109791937,0,0,0
"Pfdn6",0,0,0,0,0,0
"Wdr46",0,0,0,0,0,0
"B3galt4",0,0,0,0,0,0
"Rps18",0,0,0,0,0,0
"Vps52",0,0,0,0,0,0
"H2-K1",0,1.37504611737083,0,0.0108714699589022,0,1.87311588510644
"Ring1",0,0,0,0,0,0
"Gm26940",0,0,0,0,0,0
"H2-Ke6",0.000312591716809197,0,0.000282520421870584,0,0,0
"Slc39a7",0,0,0,0,0,0
"Rxrb",0,0,0,0,0,0
"Col11a2",0,0,0,0,0,0
"BC051537",0,0,0,0,0,0
"H2-Oa",0.00190536625366344,0.284546378832075,0,0,0,0
"Brd2",0,0,0,0,0,0
"H2-DMa",0,0.0555284042959761,0,0,0,0
"H2-DMb2",0,0,0,0,0,0
"H2-DMb1",0,0.103878708775596,0,0,0,0
"Psmb9",0,0,0,0,0,0.00611113854754406
"Tap1",0,0,0,0.0360347739482324,0,0
"Psmb8",0,0.179695747612224,0,1.14221019222131,0,0
"Gm20496",0,0,0,0,0,0
"Tap2",0,0,0,0,0,0
"Gm15821",0,0,0,0,0,0
"H2-Ob",0,0,0,0,0,0
"Gm20506",0,0,0,0,0,0
"H2-Ab1",0,0.0124083609109191,0,0,0,0
"H2-Aa",0,0.0108562418330008,0,0,0,0
"Gm20513",0,0,0,0,0,0
"H2-Eb1",0,0.000454348040776587,0,0,0,0
"H2-Eb2",0,0,0,0,0,0
"Btnl2",0,0,0,0,0,0
"Btnl1",0,0,0,0.0976493750879903,0,0
"BC051142",0,0.128575628864289,0,0,0,0
"Btnl4",0,0,0,0,0,0
"Btnl6",0,0,0,0,0,0
"Notch4",0,0,-0.0244642150991788,0,0,0
"Gpsm3",0,0.0964648569735923,0,0,0,0
"Pbx2",0,0,0,0.107525483106675,0,0
"Ager",0,0,0,0,0,0
"Rnf5",0,0,0,0,0,0
"Gm20463",0,0,0,0,0,0
"Agpat1",0,0,0,0,0,0
"Egfl8",0,0,0,0,0,0
"Ppt2",0,0,0,0,0,0
"Prrt1",0,0,0,0.0341063542623727,0,0
"Gm20461",0,0,0,0,0,0
"Fkbpl",0.00698211763334227,0,0,0,0,0
"Atf6b",0,0,0,0,0,0
"Tnxb",0,0,0,0.00033139175386065,0,0
"C4b",4.13565179683258,0,0,3.30314835506211,0,0.814070806546609
"Cyp21a1",0,0,0,0,0,0
"Stk19",0,0,0,0,0,0.00303957809363039
"Dxo",0,0,0,0,0,0
"Skiv2l",0,0,0,0,0,0
"Nelfe",0,0,0,0,0,0
"Cfb",0,0,0,0,0,0
"Gm20547",0,0,0,0,0,0
"C2",0,-0.0727132574459278,0,0,0,0
"Zbtb12",0.0200988282972416,0,0,0,0,0
"Ehmt2",0,0,0,0,0,0
"Slc44a4",0,0,0,0,0,0
"Neu1",0,0,0,0,0,0
"Hspa1b",0,0,0,0,0,0
"Hspa1a",0,0,0,0,0,0
"Gm20481",0,0,0,0,0,0
"Hspa1l",0,0,0,0,0,0
"Gm10501",0,0,0,0,0,0
"Lsm2",0,0,0,0,0,0
"Vars",0,0.00599243832812553,0,0,0,0.0484146957257948
"Vwa7",0,0,0,0,0,0
"Sapcd1",0,0,0,0,0,0
"Msh5",0,0,0,0,0,0
"Clic1",0,0.0175925525607776,0,-0.38903424980218,0,0
"Ddah2",0,0,0,-0.0188445142059637,0,0
"Mpig6b",0,0,0,0,0,0
"Ly6g6c",0,0,5.37902484176097,0,0,0
"Ly6g6d",0,0,0,0,0,0
"Ly6g6e",0,0,0,0,0,0
"Ly6g6f",-0.00603183236734933,0,0,-0.0178831814966596,0,0
